van,stop_order,delivery_id,customer_name,postcode,latitude,longitude,demand,priority,dist_from_prev_km,route_km_so_far
1,2,D002,Fatima Ahmed,LE2 9PN,52.58609,-1.15417,2,standard,0.0768,17.3425
1,3,D026,Noah Khan,LE18 4UP,52.587463,-1.140091,2,standard,0.9633,18.3059
1,4,D020,Amelia Singh,LE18 1DP,52.588903,-1.108637,2,standard,2.1309,20.4368
1,5,D106,Sophia Rahman,LE2 5EG,52.600722,-1.075427,4,standard,2.5998,23.0366
1,6,D018,Yasmin Ahmed,LE8 5WB,52.535977,-1.087357,1,express,7.2443,30.2809
1,7,D024,Aisha Davis,LE8 5QD,52.557273,-1.136153,1,standard,4.0613,34.3422
1,8,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,17.514,51.8563
2,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
2,1,D005,Mohammed Taylor,LE5 5EZ,52.63336,-1.102829,2,standard,22.7399,22.7399
2,2,D109,Zara Brown,LE5 0AW,52.647796,-1.086171,1,standard,1.9596,24.6995
2,3,D114,Yasmin Jones,LE5 1AD,52.647478,-1.076481,2,express,0.6547,25.3542
2,4,D119,Oliver Iqbal,LE5 2FF,52.642918,-1.070458,4,standard,0.6498,26.004
2,5,D015,Leon Begum,LE5 2PW,52.640464,-1.050028,5,standard,1.4052,27.4092
2,6,D004,George Thomas,LE4 8EW,52.678364,-1.087472,1,standard,4.913,32.3222
2,7,D017,Aisha Ahmed,LE7 1QP,52.697526,-1.087991,3,standard,2.131,34.4533
2,8,D023,Lucas Ali,LE7 7SU,52.706924,-1.129207,3,standard,2.9672,37.4205
2,9,D118,Yasmin Patel,LE4 3GD,52.681266,-1.130235,4,standard,2.8539,40.2743
2,10,D108,Leon Singh,LE4 4FA,52.682788,-1.114894,5,standard,1.0479,41.3223
2,11,D113,Mia Kaur,LE4 7SJ,52.667755,-1.103855,2,standard,1.8298,43.152
2,12,D009,Daniel Thomas,LE4 6QD,52.655591,-1.115886,3,standard,1.5773,44.7293
2,13,D014,Simran Ali,LE4 6GS,52.648776,-1.11221,1,standard,0.7973,45.5267
2,14,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,23.1566,68.6832
3,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
3,1,D019,Noah Roberts,LE9 4HD,52.55499,-1.283116,3,standard,7.8881,7.8881
3,2,D025,Leon Patel,LE9 1TR,52.551037,-1.192701,3,express,6.1287,14.0168
3,3,D021,Daniel Kowalski,LE19 4NJ,52.589038,-1.210042,1,standard,4.385,18.4019
3,4,D027,Oliver Begum,LE19 4BF,52.613674,-1.22143,4,express,2.8453,21.2472
3,5,D022,Sophia Kaur,LE6 0YP,52.656141,-1.226679,2,standard,4.7354,25.9825
3,6,D120,Charlotte Iqbal,LE6 0GN,52.666874,-1.254585,2,standard,2.2285,28.2111
3,7,D016,George Taylor,LE6 0XZ,52.653374,-1.27545,1,standard,2.0576,30.2687
3,8,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,16.0487,46.3173
4,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
4,1,D028,Tyler Kowalski,LE10 0RY,52.540194,-1.39285,4,standard,1.473,1.473
4,2,D031,Amelia Ahmed,CV13 6NW,52.657142,-1.445771,2,express,13.4863,14.9593
4,3,D029,Noah Brown,CV10 8PL,52.517647,-1.520268,2,standard,16.3072,31.2664
4,4,D030,Chloe Morris,CV11 5BG,52.526153,-1.472079,4,express,3.3948,34.6612
4,5,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,5.532,40.1932
5,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
5,1,D040,James Kaur,NG2 7NS,52.928814,-1.134733,3,standard,47.8761,47.8761
5,2,D047,Mohammed Kaur,NG2 9ST,52.938398,-1.134899,4,standard,1.0658,48.9418
5,3,D048,Aaron Hill,NG3 2FB,52.956353,-1.132889,2,standard,2.001,50.9429
5,4,D041,Harry Kowalski,NG3 5SD,52.995652,-1.09986,1,standard,4.8976,55.8405
5,5,D049,Aisha Evans,NG5 8SN,53.015547,-1.120404,5,standard,2.6045,58.445
5,6,D035,Mia Roberts,NG5 6GY,53.002666,-1.139024,5,standard,1.8983,60.3432
5,7,D042,Leon Begum,NG5 2HF,52.981624,-1.150509,5,standard,2.4628,62.806
5,8,D036,Sophia Nwosu,NG7 6ES,52.968852,-1.171144,1,standard,1.9814,64.7874
5,9,D043,Liam Singh,NG7 4BE,52.961103,-1.167303,2,standard,0.8992,65.6867
5,10,D050,Noah Walker,NG7 3JU,52.959,-1.168594,5,express,0.2493,65.936
5,11,D034,Mia Khan,NG3 5AH,52.967104,-1.148918,4,express,1.5965,67.5324
5,12,D032,Mohammed Shah,NG1 4DP,52.958366,-1.150117,1,standard,0.9749,68.5074
5,13,D039,Charlotte Thomas,NG1 3PT,52.956554,-1.146878,2,express,0.2961,68.8035
5,14,D046,Fatima Patel,NG1 2HN,52.952844,-1.148588,2,standard,0.4281,69.2316
5,15,D033,Liam Begum,NG2 3ET,52.948007,-1.145914,2,express,0.5669,69.7985
5,16,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,49.6175,119.416
6,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
6,1,D053,Lucas Osei,NG10 1LL,52.89679,-1.268265,5,express,41.9287,41.9287
6,2,D056,George Ahmed,NG16 3PN,53.018942,-1.31571,1,standard,13.9495,55.8782
6,3,D055,Aiden Smith,NG15 6WP,53.018443,-1.226991,5,standard,5.9347,61.8129
6,4,D051,Oliver Kowalski,NG8 5JT,52.978664,-1.20344,5,standard,4.6956,66.5085
6,5,D044,Mia Davis,NG8 1HZ,52.958257,-1.205868,4,standard,2.275,68.7835
6,6,D037,Aisha Osei,NG8 2JL,52.951344,-1.244589,5,standard,2.7054,71.4889
6,7,D045,Sarah Kowalski,NG9 2SS,52.93714,-1.211179,3,standard,2.7397,74.2286
6,8,D038,Aaron Begum,NG9 2NQ,52.931597,-1.221307,3,standard,0.9169,75.1454
6,9,D052,Daniel Johnson,NG9 2LU,52.92776,-1.213358,4,standard,0.6826,75.828
6,10,D054,Sarah Ahmed,NG11 8RU,52.902404,-1.192482,2,standard,3.1478,78.9758
6,11,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,43.8146,122.7905
7,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
7,1,D070,Nadia Nwosu,CV2 1RH,52.449096,-1.479299,5,standard,10.555,10.555
7,2,D062,Fatima Sharma,CV6 5LS,52.434555,-1.501505,4,express,2.209,12.7641
7,3,D068,Liam Thomas,CV6 5QU,52.422309,-1.503304,2,standard,1.3671,14.1312
7,4,D063,Oliver Williams,CV1 4HN,52.41835,-1.504642,1,express,0.4495,14.5807
7,5,D057,Daniel Begum,CV1 1FL,52.409496,-1.509269,1,standard,1.0333,15.614
7,6,D074,Yasmin Ali,CV6 1ED,52.418259,-1.530962,1,standard,1.7647,17.3787
7,7,D060,Aisha Evans,CV4 9GQ,52.41242,-1.603562,2,standard,4.9665,22.3452
7,8,D072,Mohammed Kowalski,CV4 8LH,52.393998,-1.597981,2,standard,2.0831,24.4283
7,9,D066,Emily Ali,CV4 9JR,52.401434,-1.585288,3,standard,1.1939,25.6222
7,10,D073,Zara Evans,CV5 8DY,52.405812,-1.536768,4,standard,3.3274,28.9495
7,11,D061,Chloe Kowalski,CV5 6JH,52.406268,-1.529266,5,express,0.5114,29.461
7,12,D067,Fatima Taylor,CV5 6PS,52.399811,-1.526292,2,express,0.7458,30.2068
7,13,D071,Emily Begum,CV3 6NP,52.381677,-1.521637,5,standard,2.041,32.2478
7,14,D059,Mohammed Walker,CV3 1NH,52.400007,-1.487019,2,standard,3.1101,35.3579
7,15,D065,Yasmin Kaur,CV3 3GS,52.383584,-1.467036,1,standard,2.2745,37.6324
7,16,D069,Lucas Ahmed,CV1 1ZA,52.381739,-1.4608,1,express,0.4703,38.1028
7,17,D064,Amelia Thomas,CV2 5EF,52.419813,-1.450941,4,express,4.2861,42.3889
7,18,D058,Mohammed Osei,CV2 2AX,52.423147,-1.442797,1,standard,0.6652,43.0541
7,19,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,12.0865,55.1405
8,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
8,1,D092,Mohammed Hill,B6 7NZ,52.504878,-1.877069,2,standard,33.0287,33.0287
8,2,D080,Chloe Davis,B6 6JP,52.505246,-1.894423,1,standard,1.1753,34.204
8,3,D076,Simran Sharma,B2 2YJ,52.495968,-1.894209,4,standard,1.0318,35.2358
8,4,D088,Fatima Wilson,B2 2LP,52.495968,-1.894209,4,standard,0.0,35.2358
8,5,D090,Aiden Kowalski,B4 7AR,52.486933,-1.893936,1,standard,1.0048,36.2406
8,6,D078,Liam Taylor,B4 7NE,52.483919,-1.89222,3,standard,0.3547,36.5953
8,7,D089,Aisha Begum,B3 1DW,52.484307,-1.903514,3,express,0.766,37.3613
8,8,D077,Zara Rahman,B3 3LP,52.481925,-1.904623,5,express,0.2753,37.6366
8,9,D087,Simran Wilson,B1 3EU,52.483793,-1.913072,2,standard,0.6087,38.2453
8,10,D075,Ethan Smith,B1 1XL,52.475939,-1.905387,4,standard,1.0166,39.2619
8,11,D079,Emily Morris,B5 7UX,52.459929,-1.907643,5,standard,1.7868,41.0487
8,12,D091,Lucas Clarke,B5 5LR,52.47783,-1.888304,5,standard,2.3829,43.4316
8,13,D098,Simran Hussain,B12 0QN,52.471633,-1.886023,1,standard,0.7062,44.1378
8,14,D086,Zara Hussain,B12 0DX,52.463639,-1.883659,5,standard,0.9032,45.041
8,15,D097,Aisha Iqbal,B11 1DA,52.466932,-1.877807,5,standard,0.5397,45.5806
8,16,D084,Ethan Williams,B10 0AD,52.469158,-1.873708,5,standard,0.372,45.9526
8,17,D095,Priya Roberts,B9 4HA,52.476971,-1.874879,5,standard,0.8724,46.825
8,18,D083,Mohammed Clarke,B9 4BA,52.480482,-1.879595,1,standard,0.5044,47.3294
8,19,D093,Liam Kowalski,B7 4RD,52.483422,-1.879337,3,standard,0.3274,47.6568
8,20,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,33.4516,81.1084
9,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
9,1,D094,Tyler Ahmed,B8 2BT,52.497504,-1.831057,3,standard,30.0059,30.0059
9,2,D081,George Evans,B7 5UA,52.497809,-1.866262,5,standard,2.3834,32.3894
9,3,D082,Emily Walker,B8 1DX,52.487305,-1.862686,1,standard,1.1928,33.5822
9,4,D085,George Clarke,B11 3BL,52.447979,-1.852036,1,standard,4.432,38.0142
9,5,D096,Mia Sharma,B10 9LR,52.470006,-1.832738,5,standard,2.7764,40.7906
9,6,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,30.6129,71.4035
10,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
10,1,D104,Emily Smith,B75 6BD,52.575073,-1.809347,3,standard,28.8306,28.8306
10,2,D103,Mohammed Begum,B74 2XW,52.58065,-1.829099,4,standard,1.4717,30.3023
10,3,D102,Harry Evans,B73 5XY,52.568657,-1.82916,3,standard,1.3336,31.6359
10,4,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,30.032,61.6679
11,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
11,1,D101,Daniel Davis,B92 9QN,52.433848,-1.75955,2,standard,27.0668,27.0668
11,2,D099,Noah Williams,B90 3AA,52.408091,-1.825723,1,standard,5.3235,32.3903
11,3,D100,Noah Johnson,B91 9JA,52.413697,-1.775317,5,standard,3.4753,35.8656
11,4,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,28.9641,64.8297
