van,stop_order,delivery_id,customer_name,postcode,latitude,longitude,demand,priority,dist_from_prev_km,route_km_so_far
0,45,D287,Sarah Shah,CV6 6NZ,52.451879,-1.488772,3,standard,3.8529,107.3112
0,46,D168,Daniel Jones,CV12 0HL,52.470812,-1.503598,3,standard,4.2548,111.566
0,47,D110,Aisha Morris,CV10 7HW,52.511765,-1.487459,3,express,7.6992,119.2652
0,48,D001,James Davis,CV10 7RY,52.51825,-1.496623,2,standard,1.5546,120.8198
0,49,D097,Lucas Thomas,CV10 7EX,52.517219,-1.480572,5,standard,1.7323,122.5521
0,50,D131,Aaron Walker,CV10 8BN,52.521387,-1.488069,4,express,0.9649,123.517
0,51,D284,Sarah Morris,CV11 9FD,52.522758,-1.464633,5,standard,2.0357,125.5527
0,52,D107,Daniel Evans,CV11 6JY,52.524228,-1.459721,4,express,1.6729,127.2256
0,53,D154,Priya Morris,CV13 6LJ,52.607033,-1.47762,4,express,10.0244,137.25
0,54,D247,Sarah Nwosu,CV13 6JY,52.580387,-1.496177,4,standard,4.2043,141.4543
0,55,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,11.9402,153.3945
1,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
1,1,D046,Ethan Ahmed,LE2 7NE,52.612159,-1.136433,2,standard,24.1523,24.1523
1,2,D249,Emily Sharma,LE1 7RJ,52.619327,-1.123367,3,standard,2.0997,26.252
1,3,D115,Aiden Williams,LE1 6NB,52.631652,-1.127007,5,standard,1.9417,28.1937
1,4,D002,Priya Kaur,LE2 0LF,52.630734,-1.123213,4,express,0.3522,28.5459
1,5,D127,Isabella Khan,LE1 1DN,52.632573,-1.127476,5,standard,0.8118,29.3577
1,6,D220,Nadia Roberts,LE1 5BJ,52.633903,-1.133597,1,standard,1.7963,31.154
1,7,D159,Lucas Khan,LE1 5WR,52.629142,-1.135375,3,standard,0.7081,31.8621
1,8,D011,Yasmin Jones,LE3 5QA,52.633413,-1.151515,2,express,1.6495,33.5116
1,9,D207,Tyler Johnson,LE3 6FJ,52.639759,-1.171758,5,standard,1.8499,35.3615
1,10,D010,Mia Kaur,LE4 3JD,52.680981,-1.136808,2,standard,7.2006,42.5621
1,11,D188,Yasmin Williams,LE4 4ED,52.677815,-1.120645,4,standard,1.3963,43.9584
1,12,D008,Oliver Hussain,LE7 7QY,52.711719,-1.138319,2,standard,5.3551,49.3135
1,13,D157,Aiden Thomas,LE7 7NA,52.708806,-1.125987,4,standard,1.3854,50.6989
1,14,D076,Noah Shah,LE7 2AW,52.693863,-1.067855,4,standard,6.0617,56.7606
1,15,D101,Aiden Smith,LE7 1NF,52.692009,-1.089585,4,standard,2.3435,59.1041
1,16,D167,James Begum,LE4 8FD,52.681087,-1.095536,5,standard,1.4396,60.5437
1,17,D072,Mohammed Begum,LE4 8BE,52.681325,-1.097365,4,standard,0.1482,60.6919
1,18,D296,Amelia Johnson,LE4 7ZJ,52.661268,-1.100912,3,standard,3.2601,63.952
1,19,D208,Mohammed Roberts,LE4 9BA,52.651279,-1.096062,3,standard,1.5623,65.5143
1,20,D234,Mia Osei,LE5 1HN,52.645803,-1.065697,5,standard,2.935,68.4493
1,21,D231,Amelia Hussain,LE5 4LJ,52.636205,-1.089264,3,express,2.8212,71.2705
1,22,D130,Mia Clarke,LE5 4HJ,52.6323,-1.095935,5,standard,1.0303,72.3008
1,23,D070,Leon Roberts,LE5 5BS,52.629525,-1.104547,2,standard,1.2152,73.516
1,24,D239,Sarah Williams,LE5 6DL,52.621424,-1.0809,2,standard,2.2665,75.7825
1,25,D022,James Williams,LE2 2PB,52.604929,-1.086959,3,standard,2.8914,78.6739
1,26,D300,Mia Roberts,LE2 5UA,52.592068,-1.080407,4,standard,2.6965,81.3704
1,27,D162,Zara Patel,LE2 4QQ,52.595076,-1.06967,2,standard,1.3138,82.6842
1,28,D166,Tyler Rahman,LE8 0PT,52.544545,-0.994233,4,standard,8.2807,90.9649
1,29,D140,Daniel Nwosu,LE8 8DG,52.527535,-1.040671,4,standard,4.9048,95.8697
1,30,D012,James Jones,LE8 8ER,52.536239,-1.043076,3,express,1.2201,97.0898
1,31,D297,Tyler Patel,LE8 8AP,52.53468,-1.048197,2,standard,0.5296,97.6194
1,32,D265,Isabella Nwosu,LE18 3SH,52.575923,-1.08067,4,express,5.6431,103.2625
1,33,D051,Aaron Osei,LE18 3YP,52.585119,-1.101555,4,express,2.3612,105.6237
1,34,D206,Noah Hussain,LE18 1PJ,52.586606,-1.105702,1,express,0.8144,106.4381
1,35,D204,Simran Morris,LE18 4ZH,52.578985,-1.123994,2,standard,2.0595,108.4976
1,36,D189,Harry Kowalski,LE18 4NJ,52.574799,-1.124432,4,standard,1.3047,109.8023
1,37,D244,Lucas Roberts,LE8 5RF,52.55695,-1.135023,2,standard,2.8234,112.6257
1,38,D095,Zara Jones,LE8 5RG,52.552116,-1.136667,5,standard,0.8403,113.466
1,39,D045,Daniel Rahman,LE8 4BS,52.56403,-1.161999,4,express,3.2194,116.6854
1,40,D016,Oliver Iqbal,LE2 9LT,52.58993,-1.156871,4,standard,3.7118,120.3972
1,41,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,21.8236,142.2208
2,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
2,1,D059,Liam Brown,NG11 7AE,52.933116,-1.155417,2,express,62.4381,62.4381
2,2,D014,Priya Sharma,NG11 7AU,52.926312,-1.158197,1,express,1.1808,63.6189
2,3,D286,Yasmin Williams,NG2 7RD,52.931505,-1.141344,3,standard,1.4674,65.0863
2,4,D200,Amelia Singh,NG2 6GA,52.922757,-1.122671,4,standard,2.0331,67.1194
2,5,D141,Aisha Ahmed,NG2 6GP,52.922585,-1.112828,3,standard,0.7832,67.9026
2,6,D124,Isabella Evans,NG2 9SN,52.938398,-1.134899,4,standard,3.6446,71.5472
2,7,D227,Lucas Khan,NG2 5FF,52.938103,-1.132702,2,standard,0.5288,72.076
2,8,D027,Noah Patel,NG2 3LY,52.947361,-1.122665,4,standard,2.07,74.146
2,9,D098,Aiden Nwosu,NG2 4DE,52.949973,-1.123371,2,standard,1.4031,75.5491
2,10,D175,Ethan Taylor,NG3 1JG,52.95558,-1.135345,5,standard,1.4528,77.0019
2,11,D023,George Wilson,NG3 3GG,52.962324,-1.136804,1,standard,1.2776,78.2795
2,12,D113,Daniel Roberts,NG3 4PN,52.96492,-1.140266,3,standard,1.6549,79.9344
2,13,D242,Ravi Williams,NG3 2LL,52.963951,-1.125754,4,express,1.519,81.4534
2,14,D259,Liam Kaur,NG3 6BY,52.979021,-1.112895,4,standard,2.1229,83.5763
2,15,D276,Zara Davis,NG3 6FL,52.980516,-1.110779,3,standard,0.9865,84.5628
2,16,D270,Ethan Clarke,NG3 6BS,52.983171,-1.116116,5,standard,0.8296,85.3924
2,17,D238,Emily Patel,NG3 5QF,52.989078,-1.119914,3,express,1.3363,86.7287
2,18,D180,Yasmin Brown,NG5 4LX,52.990804,-1.122337,4,express,0.3924,87.1211
2,19,D099,Noah Osei,NG3 5GR,52.991933,-1.109651,4,standard,1.3247,88.4458
2,20,D126,Sarah Iqbal,NG5 8UB,53.015088,-1.12651,1,express,3.8496,92.2954
2,21,D056,Ravi Ahmed,NG5 8LR,53.007566,-1.139046,3,express,2.6823,94.9777
2,22,D282,Yasmin Hussain,NG5 5JR,52.997365,-1.161986,4,standard,2.8335,97.8112
2,23,D228,Yasmin Hussain,NG5 9QL,53.015591,-1.162691,4,standard,2.7528,100.564
2,24,D064,Yasmin Osei,NG5 5DG,53.012952,-1.177498,5,express,1.8729,102.4369
2,25,D091,Sophia Thomas,NG6 8GP,53.005485,-1.196329,3,standard,2.888,105.3249
2,26,D019,Aiden Wilson,NG6 8SP,52.999878,-1.199383,1,standard,2.0265,107.3514
2,27,D161,Aisha Nwosu,NG6 9HL,53.000617,-1.190339,5,express,1.7852,109.1366
2,28,D004,Tyler Rahman,NG6 9FT,52.999647,-1.183861,2,standard,0.6075,109.7441
2,29,D273,Zara Roberts,NG6 9GP,52.997385,-1.185706,2,express,0.435,110.1791
2,30,D063,Ethan Osei,NG6 0EP,52.989426,-1.178675,5,standard,2.3045,112.4836
2,31,D177,Aiden Kowalski,NG6 0EF,52.989357,-1.176457,5,standard,0.2697,112.7533
2,32,D068,Isabella Smith,NG6 0HG,52.978268,-1.183534,4,standard,1.978,114.7313
2,33,D083,George Taylor,NG8 5DG,52.980405,-1.194962,4,standard,1.2391,115.9704
2,34,D123,Yasmin Smith,NG8 5NL,52.980562,-1.204924,5,standard,0.8366,116.807
2,35,D017,Charlotte Iqbal,NG8 6QH,52.980663,-1.228545,2,standard,2.3274,119.1344
2,36,D062,Zara Patel,NG8 3FJ,52.964456,-1.202643,2,express,3.4005,122.5349
2,37,D085,Aaron Iqbal,NG7 2GA,52.949163,-1.182504,2,standard,2.8509,125.3858
2,38,D211,Yasmin Evans,NG7 2EW,52.948025,-1.175278,1,standard,1.167,126.5528
2,39,D195,Mia Khan,NG7 3BS,52.958596,-1.176431,2,standard,1.2961,127.8489
2,40,D006,Zara Brown,NG7 5PJ,52.96816,-1.180314,1,standard,1.5261,129.375
2,41,D198,Priya Rahman,NG7 7DN,52.976725,-1.172319,3,standard,1.6368,131.0118
2,42,D196,Fatima Kaur,NG5 1GW,52.983535,-1.165307,1,express,1.4838,132.4956
2,43,D144,Mohammed Patel,NG7 7LW,52.972318,-1.165538,2,standard,1.7809,134.2765
2,44,D218,Aisha Shah,NG7 6NA,52.970737,-1.161802,2,standard,0.4089,134.6854
2,45,D092,Harry Begum,NG7 6HS,52.970248,-1.165206,3,standard,0.3346,135.02
2,46,D044,Zara Osei,NG7 4FN,52.959629,-1.164815,5,standard,1.7329,136.7529
2,47,D039,Charlotte Walker,NG1 4BA,52.957094,-1.149517,5,standard,1.6083,138.3612
2,48,D118,Sarah Iqbal,NG1 7AQ,52.951288,-1.149675,2,standard,1.3128,139.674
2,49,D142,Zara Williams,NG2 1PF,52.940029,-1.155446,5,standard,2.5343,142.2083
2,50,D289,Mia Kowalski,NG11 8LQ,52.901897,-1.173566,3,standard,5.9065,148.1148
2,51,D050,Lucas Brown,NG11 9HH,52.897676,-1.189835,4,standard,1.9005,150.0153
2,52,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,59.4046,209.4199
3,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
3,1,D047,Tyler Shah,NG10 5GT,52.920775,-1.298159,1,express,57.2685,57.2685
3,2,D148,Lucas Khan,NG9 8PD,52.936311,-1.270159,5,standard,3.0486,60.3171
3,3,D254,Noah Nwosu,NG10 5LQ,52.918429,-1.29372,2,standard,3.0938,63.4109
3,4,D160,Aiden Williams,NG10 4HZ,52.907749,-1.281611,4,standard,2.2174,65.6283
3,5,D165,Sophia Brown,NG10 1DA,52.892722,-1.276226,3,express,2.2396,67.8679
3,6,D071,Simran Ali,NG10 3JG,52.887725,-1.297383,5,standard,2.1561,70.024
3,7,D291,Amelia Smith,NG10 3AZ,52.883182,-1.310712,2,standard,3.3749,73.3989
3,8,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,56.2009,129.5998
4,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
4,1,D013,Nadia Hussain,NG16 1HD,53.004473,-1.246391,2,standard,69.4911,69.4911
4,2,D215,Simran Clarke,NG15 6WY,53.016455,-1.22257,4,standard,4.0425,73.5336
4,3,D079,Fatima Begum,NG15 7LJ,53.029731,-1.204586,1,standard,3.125,76.6586
4,4,D077,Leon Khan,NG15 7NN,53.030831,-1.206504,4,standard,0.2277,76.8863
4,5,D245,Sarah Hussain,NG15 5DH,53.037954,-1.204345,3,standard,1.085,77.9713
4,6,D210,Yasmin Johnson,NG15 7FY,53.037933,-1.207836,2,express,0.5349,78.5062
4,7,D171,Sarah Begum,NG15 7AT,53.038961,-1.204282,2,express,0.3891,78.8953
4,8,D147,Daniel Ali,NG15 7BJ,53.040181,-1.202634,3,express,0.3708,79.2661
4,9,D267,Mohammed Osei,NG15 8GG,53.042529,-1.190822,1,standard,1.537,80.8031
4,10,D174,Fatima Roberts,NG15 8NA,53.078473,-1.192926,5,standard,7.6268,88.4299
4,11,D248,Aisha Taylor,NG17 9AE,53.083933,-1.247094,5,standard,5.8341,94.264
4,12,D194,Aiden Begum,NG17 5LF,53.114327,-1.223436,4,standard,4.6834,98.9474
4,13,D155,Mohammed Evans,NG17 4PJ,53.136462,-1.228179,3,express,3.4004,102.3478
4,14,D156,Aiden Davis,NG17 4LP,53.126996,-1.246297,1,standard,2.3009,104.6487
4,15,D086,Sarah Morris,NG17 3NE,53.141489,-1.284614,1,standard,3.6651,108.3138
4,16,D203,Mia Hussain,NG17 1LU,53.118656,-1.277088,2,express,5.2739,113.5877
4,17,D005,Leon Singh,NG17 8JA,53.106098,-1.266693,5,standard,2.2985,115.8862
4,18,D230,Noah Hill,NG16 6HN,53.094515,-1.314169,1,express,4.9986,120.8848
4,19,D134,Mia Kaur,NG16 3SB,53.020119,-1.318703,1,standard,10.6266,131.5114
4,20,D136,Priya Ahmed,NG16 3PS,53.019393,-1.29136,2,standard,2.8761,134.3875
4,21,D028,Harry Kowalski,NG16 2DL,53.011964,-1.281868,5,standard,1.4073,135.7948
4,22,D256,Aisha Nwosu,NG16 2RN,52.994652,-1.280471,1,standard,2.5313,138.3261
4,23,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,70.9944,209.3205
5,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
5,1,D193,Yasmin Davis,LE10 9TZ,52.535676,-1.376386,5,express,3.8608,3.8608
5,2,D285,Liam Hussain,LE10 9HH,52.539777,-1.373113,4,standard,0.7646,4.6254
5,3,D033,Oliver Thomas,LE9 8JH,52.582706,-1.358466,4,standard,5.4277,10.0531
5,4,D181,Amelia Davis,LE9 7ND,52.575738,-1.318002,5,express,4.2539,14.307
5,5,D182,Lucas Kowalski,LE9 7EP,52.576765,-1.3153,3,standard,0.2905,14.5975
5,6,D163,Mia Shah,LE9 7BA,52.578086,-1.308934,4,express,0.9014,15.4989
5,7,D169,Sophia Thomas,LE9 7TG,52.587533,-1.269774,1,standard,3.4122,18.9111
5,8,D266,Aisha Williams,LE9 9NT,52.630887,-1.339441,4,express,8.6442,27.5553
5,9,D138,Daniel Clarke,LE6 0XD,52.645696,-1.236544,4,standard,8.512,36.0673
5,10,D217,Fatima Begum,LE6 0LG,52.651663,-1.244659,2,standard,1.0365,37.1038
5,11,D164,Aaron Patel,LE6 0FP,52.65733,-1.233902,2,standard,1.2918,38.3956
5,12,D232,Leon Begum,LE6 0BY,52.657812,-1.230686,3,standard,0.5233,38.9189
5,13,D190,Chloe Brown,LE6 0EB,52.663059,-1.223319,4,standard,1.091,40.0099
5,14,D096,Mia Sharma,LE3 8DD,52.648223,-1.20116,5,express,4.2782,44.2881
5,15,D279,Zara Williams,LE3 6QZ,52.639093,-1.188573,3,standard,2.2223,46.5104
5,16,D106,Chloe Thomas,LE3 3JS,52.624994,-1.212189,4,standard,2.8659,49.3763
5,17,D235,Simran Clarke,LE3 3PX,52.61937,-1.220857,2,standard,1.6195,50.9958
5,18,D137,Priya Smith,LE19 4EN,52.610271,-1.226128,4,express,2.4123,53.4081
5,19,D281,Aisha Williams,LE19 4DX,52.61047,-1.220852,4,standard,0.4369,53.845
5,20,D135,Ravi Taylor,LE5 9NQ,52.61293,-1.194904,3,standard,3.1769,57.0219
5,21,D030,Mia Davis,LE19 1TP,52.611481,-1.190662,1,standard,0.6,57.6219
5,22,D263,Chloe Sharma,LE3 2RY,52.602799,-1.177991,5,standard,2.2893,59.9112
5,23,D241,George Kaur,LE19 2AJ,52.584559,-1.192397,2,express,2.6828,62.594
5,24,D031,Harry Johnson,LE8 6HL,52.577461,-1.177327,4,standard,1.6365,64.2305
5,25,D272,Sarah Sharma,LE8 4PD,52.576244,-1.172923,1,standard,0.814,65.0445
5,26,D037,Lucas Roberts,LE2 9DS,52.587317,-1.171269,4,standard,2.4114,67.4559
5,27,D209,Ravi Thomas,LE8 4AP,52.566518,-1.170524,3,express,3.5292,70.9851
5,28,D243,Noah Patel,LE8 6XT,52.562501,-1.17203,3,standard,1.4124,72.3975
5,29,D041,Fatima Sharma,LE19 2JQ,52.568351,-1.196589,2,standard,2.3093,74.7068
5,30,D049,Emily Hill,LE19 2DW,52.574496,-1.201199,2,standard,1.2158,75.9226
5,31,D007,Amelia Osei,LE19 2GB,52.571687,-1.209999,1,standard,0.8066,76.7292
5,32,D250,Liam Sharma,LE19 2GP,52.570085,-1.216476,5,standard,0.6843,77.4135
5,33,D262,Lucas Walker,LE9 6TR,52.534062,-1.216601,2,standard,6.6978,84.1113
5,34,D061,Zara Thomas,LE9 4LY,52.549644,-1.28369,3,express,5.336,89.4473
5,35,D120,James Rahman,LE10 3JJ,52.51898,-1.370918,5,standard,8.9949,98.4422
5,36,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,2.701,101.1432
6,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
6,1,D150,James Khan,B6 5BP,52.499919,-1.889309,2,standard,50.3078,50.3078
6,2,D216,Aaron Sharma,B6 4AH,52.496335,-1.882675,2,standard,0.9273,51.2351
6,3,D034,Mia Morris,B7 4NP,52.490879,-1.875061,3,express,1.9754,53.2105
6,4,D055,Aaron Shah,B9 4EH,52.476775,-1.876573,5,express,2.1722,55.3827
6,5,D100,Aaron Roberts,B12 0BA,52.47251,-1.881752,5,express,1.1258,56.5085
6,6,D040,Mohammed Iqbal,B12 0NH,52.473472,-1.882132,2,standard,0.0924,56.6009
6,7,D225,Noah Kowalski,B12 0NB,52.47333,-1.88381,4,standard,0.1112,56.7121
6,8,D185,Aiden Kaur,B12 0NX,52.472952,-1.883399,4,express,0.0699,56.782
6,9,D081,Leon Smith,B5 5SU,52.475472,-1.885748,5,standard,0.9408,57.7228
6,10,D258,James Jones,B5 6RG,52.47327,-1.896162,3,standard,1.632,59.3548
6,11,D009,Amelia Shah,B12 0TS,52.468989,-1.885161,5,express,1.333,60.6878
6,12,D271,Lucas Walker,B5 7DQ,52.469782,-1.896583,5,express,1.3089,61.9967
6,13,D024,Mia Thomas,B12 9PW,52.455872,-1.893362,3,standard,2.0247,64.0214
6,14,D298,Aaron Clarke,B12 9NQ,52.457216,-1.898319,1,standard,0.6684,64.6898
6,15,D205,Lucas Begum,B17 0TJ,52.446708,-1.96102,3,express,5.701,70.3908
6,16,D104,Tyler Clarke,B17 0BX,52.456118,-1.95539,3,standard,1.5565,71.9473
6,17,D187,Emily Brown,B17 9JN,52.465279,-1.953894,5,standard,1.6255,73.5728
6,18,D082,Fatima Brown,B15 3AZ,52.467594,-1.94556,4,standard,1.4478,75.0206
6,19,D277,Liam Hussain,B16 0LT,52.481395,-1.947104,4,standard,1.8212,76.8418
6,20,D117,Chloe Morris,B21 9BN,52.50216,-1.927796,5,standard,3.4146,80.2564
6,21,D237,Ravi Thomas,B21 9AP,52.502275,-1.92454,1,standard,0.2873,80.5437
6,22,D080,Aaron Smith,B20 3PY,52.50864,-1.9118,2,standard,1.345,81.8887
6,23,D109,Fatima Ali,B3 2PY,52.495968,-1.894209,2,standard,2.1421,84.0308
6,24,D158,Aisha Ali,B2 2BE,52.495968,-1.894209,5,standard,0.0,84.0308
6,25,D102,Priya Evans,B2 2PL,52.495968,-1.894209,2,standard,0.0,84.0308
6,26,D029,Amelia Thomas,B2 2RX,52.495968,-1.894209,1,standard,0.0,84.0308
6,27,D184,Fatima Nwosu,B6 4HZ,52.49179,-1.896413,4,standard,0.9145,84.9453
6,28,D020,Amelia Begum,B18 6AQ,52.488859,-1.907141,5,express,1.307,86.2523
6,29,D221,Chloe Brown,B3 1TT,52.486682,-1.906203,1,standard,0.3269,86.5792
6,30,D290,Priya Wilson,B3 1UD,52.487061,-1.907646,3,standard,0.0895,86.6687
6,31,D025,Zara Clarke,B3 1BA,52.483265,-1.904841,5,standard,0.7693,87.438
6,32,D032,Ethan Rahman,B1 3LS,52.483873,-1.91263,3,standard,0.9592,88.3972
6,33,D197,Sarah Shah,B18 7LQ,52.486622,-1.921313,1,express,1.4099,89.8071
6,34,D066,Aaron Ali,B1 2UH,52.483987,-1.920272,4,standard,0.7328,90.5399
6,35,D065,Isabella Smith,B16 9EB,52.477865,-1.934741,3,standard,1.7107,92.2506
6,36,D152,Aaron Shah,B16 6NR,52.473385,-1.930287,2,express,0.8396,93.0902
6,37,D264,Lucas Begum,B15 3TT,52.466708,-1.93433,1,standard,1.3877,94.4779
6,38,D112,Chloe Hill,B15 3JB,52.465198,-1.935981,3,standard,0.2023,94.6802
6,39,D038,Harry Evans,B15 3NX,52.468066,-1.936213,2,standard,0.8491,95.5293
6,40,D202,Priya Jones,B16 8WD,52.471434,-1.930805,1,express,0.8388,96.3681
6,41,D052,Leon Kowalski,B1 2HT,52.476322,-1.913425,5,express,1.527,97.8951
6,42,D103,Nadia Wilson,B1 2DS,52.477714,-1.910728,3,standard,1.4885,99.3836
6,43,D261,Aaron Singh,B15 2DD,52.471501,-1.910151,5,standard,1.0917,100.4753
6,44,D219,Tyler Begum,B1 1DW,52.473112,-1.900918,1,standard,1.0793,101.5546
6,45,D192,Mia Rahman,B2 4PY,52.478647,-1.897887,4,standard,1.2208,102.7754
6,46,D035,Sophia Iqbal,B4 7FN,52.487435,-1.892933,1,standard,1.4018,104.1772
6,47,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,49.2729,153.4501
7,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
7,1,D143,Ravi Brown,B90 4BB,52.396993,-1.816992,3,standard,51.1257,51.1257
7,2,D178,Leon Smith,B90 2QP,52.401847,-1.842077,3,standard,2.6033,53.729
7,3,D176,Yasmin Khan,B90 2JT,52.409541,-1.840624,3,express,1.0799,54.8089
7,4,D183,Daniel Ahmed,B14 4JT,52.415005,-1.868642,5,express,2.9013,57.7102
7,5,D054,Noah Shah,B14 4EE,52.41722,-1.864033,2,standard,0.8527,58.5629
7,6,D223,Oliver Brown,B14 7RP,52.435988,-1.896219,5,standard,4.0702,62.6331
7,7,D114,Noah Ahmed,B14 7QE,52.430748,-1.897202,1,standard,0.8623,63.4954
7,8,D088,Daniel Taylor,B13 8LN,52.444491,-1.893949,1,standard,1.832,65.3274
7,9,D146,Lucas Williams,B12 8TG,52.458981,-1.882288,4,standard,2.2295,67.5569
7,10,D199,Emily Davis,B12 8UY,52.458643,-1.877388,1,standard,0.5982,68.1551
7,11,D153,Harry Begum,B13 9YX,52.441863,-1.872726,4,standard,2.1398,70.2949
7,12,D151,Aaron Hussain,B11 4AR,52.449196,-1.861994,3,standard,1.5071,71.802
7,13,D125,Priya Patel,B11 3AP,52.447832,-1.857039,3,express,0.4935,72.2955
