van,stop_order,delivery_id,customer_name,postcode,latitude,longitude,demand,priority,dist_from_prev_km,route_km_so_far
5,4,D068,Isabella Smith,NG6 0HG,52.978268,-1.183534,4,standard,0.8012,53.5183
5,5,D063,Ethan Osei,NG6 0EP,52.989426,-1.178675,5,standard,1.2826,54.8009
5,6,D177,Aiden Kowalski,NG6 0EF,52.989357,-1.176457,5,standard,0.1487,54.9496
5,7,D228,Yasmin Hussain,NG5 9QL,53.015591,-1.162691,4,standard,3.0591,58.0086
5,8,D064,Yasmin Osei,NG5 5DG,53.012952,-1.177498,5,express,1.0331,59.0417
5,9,D091,Sophia Thomas,NG6 8GP,53.005485,-1.196329,3,standard,1.5089,60.5506
5,10,D004,Tyler Rahman,NG6 9FT,52.999647,-1.183861,2,standard,1.0571,61.6077
5,11,D273,Zara Roberts,NG6 9GP,52.997385,-1.185706,2,express,0.2802,61.8879
5,12,D161,Aisha Nwosu,NG6 9HL,53.000617,-1.190339,5,express,0.4746,62.3625
5,13,D019,Aiden Wilson,NG6 8SP,52.999878,-1.199383,1,standard,0.6108,62.9733
5,14,D017,Charlotte Iqbal,NG8 6QH,52.980663,-1.228545,2,standard,2.894,65.8673
5,15,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,51.6025,117.4697
6,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
6,1,D215,Simran Clarke,NG15 6WY,53.016455,-1.22257,4,standard,55.5785,55.5785
6,2,D210,Yasmin Johnson,NG15 7FY,53.037933,-1.207836,2,express,2.5835,58.162
6,3,D245,Sarah Hussain,NG15 5DH,53.037954,-1.204345,3,standard,0.2334,58.3954
6,4,D171,Sarah Begum,NG15 7AT,53.038961,-1.204282,2,express,0.1121,58.5075
6,5,D147,Daniel Ali,NG15 7BJ,53.040181,-1.202634,3,express,0.1748,58.6822
6,6,D174,Fatima Roberts,NG15 8NA,53.078473,-1.192926,5,standard,4.307,62.9893
6,7,D267,Mohammed Osei,NG15 8GG,53.042529,-1.190822,1,standard,3.9993,66.9885
6,8,D077,Leon Khan,NG15 7NN,53.030831,-1.206504,4,standard,1.6707,68.6593
6,9,D079,Fatima Begum,NG15 7LJ,53.029731,-1.204586,1,standard,0.1772,68.8365
6,10,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,57.276,126.1125
7,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
7,1,D256,Aisha Nwosu,NG16 2RN,52.994652,-1.280471,1,standard,52.5191,52.5191
7,2,D136,Priya Ahmed,NG16 3PS,53.019393,-1.29136,2,standard,2.8459,55.3651
7,3,D028,Harry Kowalski,NG16 2DL,53.011964,-1.281868,5,standard,1.0419,56.407
7,4,D013,Nadia Hussain,NG16 1HD,53.004473,-1.246391,2,standard,2.5155,58.9225
7,5,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,53.9644,112.8869
8,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
8,1,D134,Mia Kaur,NG16 3SB,53.020119,-1.318703,1,standard,55.0395,55.0395
8,2,D230,Noah Hill,NG16 6HN,53.094515,-1.314169,1,express,8.278,63.3175
8,3,D005,Leon Singh,NG17 8JA,53.106098,-1.266693,5,standard,3.4213,66.7388
8,4,D203,Mia Hussain,NG17 1LU,53.118656,-1.277088,2,express,1.5593,68.298
8,5,D086,Sarah Morris,NG17 3NE,53.141489,-1.284614,1,standard,2.5881,70.8861
8,6,D156,Aiden Davis,NG17 4LP,53.126996,-1.246297,1,standard,3.0218,73.9079
8,7,D155,Mohammed Evans,NG17 4PJ,53.136462,-1.228179,3,express,1.6028,75.5107
8,8,D194,Aiden Begum,NG17 5LF,53.114327,-1.223436,4,standard,2.4816,77.9922
8,9,D248,Aisha Taylor,NG17 9AE,53.083933,-1.247094,5,standard,3.7305,81.7228
8,10,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,62.6679,144.3907
9,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
9,1,D211,Yasmin Evans,NG7 2EW,52.948025,-1.175278,1,standard,48.9993,48.9993
9,2,D044,Zara Osei,NG7 4FN,52.959629,-1.164815,5,standard,1.4684,50.4677
9,3,D039,Charlotte Walker,NG1 4BA,52.957094,-1.149517,5,standard,1.0628,51.5305
9,4,D023,George Wilson,NG3 3GG,52.962324,-1.136804,1,standard,1.0312,52.5617
9,5,D113,Daniel Roberts,NG3 4PN,52.96492,-1.140266,3,standard,0.3703,52.9319
9,6,D218,Aisha Shah,NG7 6NA,52.970737,-1.161802,2,standard,1.5806,54.5125
9,7,D092,Harry Begum,NG7 6HS,52.970248,-1.165206,3,standard,0.2343,54.7469
9,8,D144,Mohammed Patel,NG7 7LW,52.972318,-1.165538,2,standard,0.2312,54.9781
9,9,D196,Fatima Kaur,NG5 1GW,52.983535,-1.165307,1,express,1.2474,56.2255
9,10,D198,Priya Rahman,NG7 7DN,52.976725,-1.172319,3,standard,0.891,57.1165
9,11,D006,Zara Brown,NG7 5PJ,52.96816,-1.180314,1,standard,1.0925,58.209
9,12,D195,Mia Khan,NG7 3BS,52.958596,-1.176431,2,standard,1.0948,59.3038
9,13,D085,Aaron Iqbal,NG7 2GA,52.949163,-1.182504,2,standard,1.125,60.4288
9,14,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,48.979,109.4078
10,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
10,1,D050,Lucas Brown,NG11 9HH,52.897676,-1.189835,4,standard,43.3695,43.3695
10,2,D289,Mia Kowalski,NG11 8LQ,52.901897,-1.173566,3,standard,1.1879,44.5574
10,3,D014,Priya Sharma,NG11 7AU,52.926312,-1.158197,1,express,2.9038,47.4613
10,4,D059,Liam Brown,NG11 7AE,52.933116,-1.155417,2,express,0.7792,48.2404
10,5,D142,Zara Williams,NG2 1PF,52.940029,-1.155446,5,standard,0.7687,49.0091
10,6,D118,Sarah Iqbal,NG1 7AQ,52.951288,-1.149675,2,standard,1.3103,50.3194
10,7,D175,Ethan Taylor,NG3 1JG,52.95558,-1.135345,5,standard,1.0721,51.3915
10,8,D098,Aiden Nwosu,NG2 4DE,52.949973,-1.123371,2,standard,1.016,52.4074
10,9,D027,Noah Patel,NG2 3LY,52.947361,-1.122665,4,standard,0.2943,52.7017
10,10,D227,Lucas Khan,NG2 5FF,52.938103,-1.132702,2,standard,1.2297,53.9314
10,11,D124,Isabella Evans,NG2 9SN,52.938398,-1.134899,4,standard,0.1508,54.0822
10,12,D286,Yasmin Williams,NG2 7RD,52.931505,-1.141344,3,standard,0.8798,54.962
10,13,D200,Amelia Singh,NG2 6GA,52.922757,-1.122671,4,standard,1.5852,56.5472
10,14,D141,Aisha Ahmed,NG2 6GP,52.922585,-1.112828,3,standard,0.6601,57.2074
10,15,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,47.7882,104.9956
11,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
11,1,D242,Ravi Williams,NG3 2LL,52.963951,-1.125754,4,express,51.7437,51.7437
11,2,D259,Liam Kaur,NG3 6BY,52.979021,-1.112895,4,standard,1.884,53.6277
11,3,D276,Zara Davis,NG3 6FL,52.980516,-1.110779,3,standard,0.2184,53.8461
11,4,D270,Ethan Clarke,NG3 6BS,52.983171,-1.116116,5,standard,0.4635,54.3095
11,5,D238,Emily Patel,NG3 5QF,52.989078,-1.119914,3,express,0.7043,55.0139
11,6,D180,Yasmin Brown,NG5 4LX,52.990804,-1.122337,4,express,0.2513,55.2651
11,7,D099,Noah Osei,NG3 5GR,52.991933,-1.109651,4,standard,0.8583,56.1235
11,8,D126,Sarah Iqbal,NG5 8UB,53.015088,-1.12651,1,express,2.811,58.9345
11,9,D056,Ravi Ahmed,NG5 8LR,53.007566,-1.139046,3,express,1.1845,60.1189
11,10,D282,Yasmin Hussain,NG5 5JR,52.997365,-1.161986,4,standard,1.9087,62.0276
11,11,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,54.5081,116.5356
12,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
12,1,D262,Lucas Walker,LE9 6TR,52.534062,-1.216601,2,standard,11.7769,11.7769
12,2,D243,Noah Patel,LE8 6XT,52.562501,-1.17203,3,standard,4.3684,16.1453
12,3,D209,Ravi Thomas,LE8 4AP,52.566518,-1.170524,3,express,0.4581,16.6034
12,4,D045,Daniel Rahman,LE8 4BS,52.56403,-1.161999,4,express,0.6392,17.2426
12,5,D095,Zara Jones,LE8 5RG,52.552116,-1.136667,5,standard,2.1651,19.4077
12,6,D244,Lucas Roberts,LE8 5RF,52.55695,-1.135023,2,standard,0.5489,19.9566
12,7,D189,Harry Kowalski,LE18 4NJ,52.574799,-1.124432,4,standard,2.1099,22.0665
12,8,D204,Simran Morris,LE18 4ZH,52.578985,-1.123994,2,standard,0.4664,22.5329
12,9,D016,Oliver Iqbal,LE2 9LT,52.58993,-1.156871,4,standard,2.5328,25.0656
12,10,D037,Lucas Roberts,LE2 9DS,52.587317,-1.171269,4,standard,1.0151,26.0808
12,11,D263,Chloe Sharma,LE3 2RY,52.602799,-1.177991,5,standard,1.7804,27.8611
12,12,D241,George Kaur,LE19 2AJ,52.584559,-1.192397,2,express,2.2495,30.1107
12,13,D031,Harry Johnson,LE8 6HL,52.577461,-1.177327,4,standard,1.2883,31.399
12,14,D272,Sarah Sharma,LE8 4PD,52.576244,-1.172923,1,standard,0.3269,31.7259
12,15,D041,Fatima Sharma,LE19 2JQ,52.568351,-1.196589,2,standard,1.8243,33.5502
12,16,D049,Emily Hill,LE19 2DW,52.574496,-1.201199,2,standard,0.751,34.3012
12,17,D007,Amelia Osei,LE19 2GB,52.571687,-1.209999,1,standard,0.6717,34.9729
12,18,D250,Liam Sharma,LE19 2GP,52.570085,-1.216476,5,standard,0.4726,35.4455
12,19,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,12.6919,48.1374
13,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
13,1,D055,Aaron Shah,B9 4EH,52.476775,-1.876573,5,express,33.3847,33.3847
13,2,D081,Leon Smith,B5 5SU,52.475472,-1.885748,5,standard,0.6381,34.0228
13,3,D225,Noah Kowalski,B12 0NB,52.47333,-1.88381,4,standard,0.272,34.2948
13,4,D185,Aiden Kaur,B12 0NX,52.472952,-1.883399,4,express,0.0504,34.3452
13,5,D040,Mohammed Iqbal,B12 0NH,52.473472,-1.882132,2,standard,0.1035,34.4487
13,6,D100,Aaron Roberts,B12 0BA,52.47251,-1.881752,5,express,0.11,34.5587
13,7,D009,Amelia Shah,B12 0TS,52.468989,-1.885161,5,express,0.4545,35.0132
13,8,D271,Lucas Walker,B5 7DQ,52.469782,-1.896583,5,express,0.7787,35.7919
13,9,D258,James Jones,B5 6RG,52.47327,-1.896162,3,standard,0.3889,36.1808
13,10,D219,Tyler Begum,B1 1DW,52.473112,-1.900918,1,standard,0.3226,36.5035
13,11,D261,Aaron Singh,B15 2DD,52.471501,-1.910151,5,standard,0.6505,37.154
13,12,D298,Aaron Clarke,B12 9NQ,52.457216,-1.898319,1,standard,1.7792,38.9332
13,13,D024,Mia Thomas,B12 9PW,52.455872,-1.893362,3,standard,0.3676,39.3008
13,14,D146,Lucas Williams,B12 8TG,52.458981,-1.882288,4,standard,0.8261,40.127
13,15,D199,Emily Davis,B12 8UY,52.458643,-1.877388,1,standard,0.3341,40.4611
13,16,D088,Daniel Taylor,B13 8LN,52.444491,-1.893949,1,standard,1.9328,42.3939
13,17,D223,Oliver Brown,B14 7RP,52.435988,-1.896219,5,standard,0.9579,43.3518
13,18,D114,Noah Ahmed,B14 7QE,52.430748,-1.897202,1,standard,0.5865,43.9383
13,19,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,35.9589,79.8972
14,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
14,1,D192,Mia Rahman,B2 4PY,52.478647,-1.897887,4,standard,34.7744,34.7744
14,2,D052,Leon Kowalski,B1 2HT,52.476322,-1.913425,5,express,1.0836,35.858
14,3,D103,Nadia Wilson,B1 2DS,52.477714,-1.910728,3,standard,0.2394,36.0974
14,4,D025,Zara Clarke,B3 1BA,52.483265,-1.904841,5,standard,0.7348,36.8322
14,5,D221,Chloe Brown,B3 1TT,52.486682,-1.906203,1,standard,0.391,37.2232
14,6,D020,Amelia Begum,B18 6AQ,52.488859,-1.907141,5,express,0.2503,37.4735
14,7,D290,Priya Wilson,B3 1UD,52.487061,-1.907646,3,standard,0.2028,37.6763
14,8,D032,Ethan Rahman,B1 3LS,52.483873,-1.91263,3,standard,0.4894,38.1658
14,9,D066,Aaron Ali,B1 2UH,52.483987,-1.920272,4,standard,0.5176,38.6834
14,10,D197,Sarah Shah,B18 7LQ,52.486622,-1.921313,1,express,0.3014,38.9848
14,11,D117,Chloe Morris,B21 9BN,52.50216,-1.927796,5,standard,1.7826,40.7674
14,12,D237,Ravi Thomas,B21 9AP,52.502275,-1.92454,1,standard,0.2208,40.9881
14,13,D080,Aaron Smith,B20 3PY,52.50864,-1.9118,2,standard,1.1155,42.1037
14,14,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,35.3445,77.4482
15,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
15,1,D034,Mia Morris,B7 4NP,52.490879,-1.875061,3,express,33.0515,33.0515
15,2,D035,Sophia Iqbal,B4 7FN,52.487435,-1.892933,1,standard,1.2692,34.3207
15,3,D184,Fatima Nwosu,B6 4HZ,52.49179,-1.896413,4,standard,0.5385,34.8592
15,4,D158,Aisha Ali,B2 2BE,52.495968,-1.894209,5,standard,0.4879,35.3472
15,5,D109,Fatima Ali,B3 2PY,52.495968,-1.894209,2,standard,0.0,35.3472
15,6,D102,Priya Evans,B2 2PL,52.495968,-1.894209,2,standard,0.0,35.3472
15,7,D029,Amelia Thomas,B2 2RX,52.495968,-1.894209,1,standard,0.0,35.3472
15,8,D150,James Khan,B6 5BP,52.499919,-1.889309,2,standard,0.5505,35.8977
15,9,D216,Aaron Sharma,B6 4AH,52.496335,-1.882675,2,standard,0.6004,36.4981
15,10,D246,Emily Ali,B7 5DR,52.496362,-1.874603,3,standard,0.5465,37.0445
15,11,D058,Noah Davis,B6 6NS,52.511047,-1.887336,3,standard,1.8464,38.8909
15,12,D089,Sarah Rahman,B6 6SB,52.50854,-1.880064,3,standard,0.5656,39.4565
15,13,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,33.2017,72.6582
16,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
16,1,D205,Lucas Begum,B17 0TJ,52.446708,-1.96102,3,express,39.6617,39.6617
16,2,D104,Tyler Clarke,B17 0BX,52.456118,-1.95539,3,standard,1.1137,40.7755
16,3,D187,Emily Brown,B17 9JN,52.465279,-1.953894,5,standard,1.0237,41.7991
16,4,D082,Fatima Brown,B15 3AZ,52.467594,-1.94556,4,standard,0.6205,42.4196
16,5,D112,Chloe Hill,B15 3JB,52.465198,-1.935981,3,standard,0.7015,43.1211
16,6,D264,Lucas Begum,B15 3TT,52.466708,-1.93433,1,standard,0.2017,43.3229
16,7,D038,Harry Evans,B15 3NX,52.468066,-1.936213,2,standard,0.1977,43.5205
16,8,D202,Priya Jones,B16 8WD,52.471434,-1.930805,1,express,0.5239,44.0444
16,9,D152,Aaron Shah,B16 6NR,52.473385,-1.930287,2,express,0.2198,44.2642
16,10,D065,Isabella Smith,B16 9EB,52.477865,-1.934741,3,standard,0.5824,44.8465
16,11,D277,Liam Hussain,B16 0LT,52.481395,-1.947104,4,standard,0.9247,45.7712
16,12,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,38.0259,83.7971
17,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
17,1,D206,Noah Hussain,LE18 1PJ,52.586606,-1.105702,1,express,20.3493,20.3493
17,2,D051,Aaron Osei,LE18 3YP,52.585119,-1.101555,4,express,0.3253,20.6747
17,3,D022,James Williams,LE2 2PB,52.604929,-1.086959,3,standard,2.4133,23.088
17,4,D162,Zara Patel,LE2 4QQ,52.595076,-1.06967,2,standard,1.6012,24.6892
17,5,D300,Mia Roberts,LE2 5UA,52.592068,-1.080407,4,standard,0.7987,25.4878
17,6,D265,Isabella Nwosu,LE18 3SH,52.575923,-1.08067,4,express,1.7953,27.2832
17,7,D166,Tyler Rahman,LE8 0PT,52.544545,-0.994233,4,standard,6.8055,34.0886
17,8,D012,James Jones,LE8 8ER,52.536239,-1.043076,3,express,3.4299,37.5185
17,9,D297,Tyler Patel,LE8 8AP,52.53468,-1.048197,2,standard,0.3873,37.9058
17,10,D140,Daniel Nwosu,LE8 8DG,52.527535,-1.040671,4,standard,0.9436,38.8494
17,11,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,23.6534,62.5029
18,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
18,1,D240,Ethan Roberts,B24 9PS,52.517366,-1.809272,3,express,28.3655,28.3655
18,2,D179,Leon Morris,B8 2BH,52.496335,-1.831327,5,express,2.7743,31.1398
18,3,D090,Nadia Morris,B8 3QS,52.49405,-1.849659,1,standard,1.2668,32.4066
18,4,D191,Mohammed Evans,B7 5RX,52.499449,-1.861101,3,standard,0.98,33.3866
18,5,D074,Noah Ali,B6 7EE,52.510722,-1.876743,3,standard,1.6408,35.0273
18,6,D268,Mia Brown,B23 7SW,52.520473,-1.874136,1,standard,1.0985,36.1259
18,7,D093,Yasmin Thomas,B24 8JP,52.511758,-1.834848,4,standard,2.8296,38.9554
18,8,D293,Liam Kaur,B23 6AE,52.519394,-1.851031,1,standard,1.3857,40.3411
18,9,D119,Fatima Singh,B23 6GD,52.522419,-1.854204,2,standard,0.399,40.7402
18,10,D015,Yasmin Patel,B23 6HS,52.525783,-1.855976,4,standard,0.3928,41.133
18,11,D122,Daniel Brown,B23 5FG,52.538761,-1.868377,4,standard,1.6692,42.8021
18,12,D139,Emily Ahmed,B73 6PY,52.555338,-1.859521,3,standard,1.9381,44.7402
18,13,D173,Zara Iqbal,B73 6PW,52.551114,-1.853724,4,express,0.6117,45.352
18,14,D213,Daniel Johnson,B73 6JG,52.556366,-1.83437,1,express,1.4329,46.7849
18,15,D226,Chloe Nwosu,B73 6BJ,52.567209,-1.828767,3,standard,1.2638,48.0486
18,16,D129,Mohammed Ahmed,B74 4TA,52.588739,-1.854736,1,express,2.9683,51.0169
18,17,D294,Chloe Walker,B74 4NS,52.592963,-1.853836,2,express,0.4736,51.4905
18,18,D094,Zara Singh,B75 6EL,52.577906,-1.804598,4,standard,3.7241,55.2146
18,19,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,28.5749,83.7895
19,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
19,1,D214,Noah Smith,B92 8JE,52.448548,-1.778716,5,standard,27.7087,27.7087
19,2,D236,Ravi Iqbal,B91 3NX,52.406805,-1.782349,4,standard,4.6481,32.3568
19,3,D143,Ravi Brown,B90 4BB,52.396993,-1.816992,3,standard,2.5912,34.948
19,4,D178,Leon Smith,B90 2QP,52.401847,-1.842077,3,standard,1.7855,36.7334
19,5,D176,Yasmin Khan,B90 2JT,52.409541,-1.840624,3,express,0.8612,37.5946
19,6,D183,Daniel Ahmed,B14 4JT,52.415005,-1.868642,5,express,1.9951,39.5897
19,7,D054,Noah Shah,B14 4EE,52.41722,-1.864033,2,standard,0.398,39.9877
19,8,D153,Harry Begum,B13 9YX,52.441863,-1.872726,4,standard,2.8028,42.7905
19,9,D151,Aaron Hussain,B11 4AR,52.449196,-1.861994,3,standard,1.0927,43.8832
