van,stop_order,delivery_id,customer_name,postcode,latitude,longitude,demand,priority,dist_from_prev_km,route_km_so_far
1,23,D157,Aiden Thomas,LE7 7NA,52.708806,-1.125987,4,standard,1.3854,91.2563
1,24,D076,Noah Shah,LE7 2AW,52.693863,-1.067855,4,standard,6.0617,97.318
1,25,D101,Aiden Smith,LE7 1NF,52.692009,-1.089585,4,standard,2.3435,99.6615
1,26,D167,James Begum,LE4 8FD,52.681087,-1.095536,5,standard,1.4396,101.1011
1,27,D072,Mohammed Begum,LE4 8BE,52.681325,-1.097365,4,standard,0.1482,101.2493
1,28,D296,Amelia Johnson,LE4 7ZJ,52.661268,-1.100912,3,standard,3.2601,104.5094
1,29,D208,Mohammed Roberts,LE4 9BA,52.651279,-1.096062,3,standard,1.5623,106.0717
1,30,D234,Mia Osei,LE5 1HN,52.645803,-1.065697,5,standard,2.935,109.0067
1,31,D231,Amelia Hussain,LE5 4LJ,52.636205,-1.089264,3,express,2.8212,111.8279
1,32,D130,Mia Clarke,LE5 4HJ,52.6323,-1.095935,5,standard,1.0303,112.8582
1,33,D239,Sarah Williams,LE5 6DL,52.621424,-1.0809,2,standard,2.165,115.0232
1,34,D022,James Williams,LE2 2PB,52.604929,-1.086959,3,standard,2.8914,117.9146
1,35,D162,Zara Patel,LE2 4QQ,52.595076,-1.06967,2,standard,2.4254,120.34
1,36,D300,Mia Roberts,LE2 5UA,52.592068,-1.080407,4,standard,1.3138,121.6538
1,37,D051,Aaron Osei,LE18 3YP,52.585119,-1.101555,4,express,2.4756,124.1294
1,38,D206,Noah Hussain,LE18 1PJ,52.586606,-1.105702,1,express,0.8144,124.9438
1,39,D204,Simran Morris,LE18 4ZH,52.578985,-1.123994,2,standard,2.0595,127.0033
1,40,D189,Harry Kowalski,LE18 4NJ,52.574799,-1.124432,4,standard,1.3047,128.308
1,41,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,25.1511,153.4591
2,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
2,1,D200,Amelia Singh,NG2 6GA,52.922757,-1.122671,4,standard,63.5736,63.5736
2,2,D141,Aisha Ahmed,NG2 6GP,52.922585,-1.112828,3,standard,0.7832,64.3568
2,3,D027,Noah Patel,NG2 3LY,52.947361,-1.122665,4,standard,4.2806,68.6374
2,4,D098,Aiden Nwosu,NG2 4DE,52.949973,-1.123371,2,standard,1.4031,70.0405
2,5,D175,Ethan Taylor,NG3 1JG,52.95558,-1.135345,5,standard,1.4528,71.4933
2,6,D023,George Wilson,NG3 3GG,52.962324,-1.136804,1,standard,1.2776,72.7709
2,7,D242,Ravi Williams,NG3 2LL,52.963951,-1.125754,4,express,1.074,73.8449
2,8,D259,Liam Kaur,NG3 6BY,52.979021,-1.112895,4,standard,2.1229,75.9678
2,9,D276,Zara Davis,NG3 6FL,52.980516,-1.110779,3,standard,0.9865,76.9543
2,10,D270,Ethan Clarke,NG3 6BS,52.983171,-1.116116,5,standard,0.8296,77.7839
2,11,D238,Emily Patel,NG3 5QF,52.989078,-1.119914,3,express,1.3363,79.1202
2,12,D180,Yasmin Brown,NG5 4LX,52.990804,-1.122337,4,express,0.3924,79.5126
2,13,D099,Noah Osei,NG3 5GR,52.991933,-1.109651,4,standard,1.3247,80.8373
2,14,D126,Sarah Iqbal,NG5 8UB,53.015088,-1.12651,1,express,3.8496,84.6869
2,15,D056,Ravi Ahmed,NG5 8LR,53.007566,-1.139046,3,express,2.6823,87.3692
2,16,D282,Yasmin Hussain,NG5 5JR,52.997365,-1.161986,4,standard,2.8335,90.2027
2,17,D228,Yasmin Hussain,NG5 9QL,53.015591,-1.162691,4,standard,2.7528,92.9555
2,18,D064,Yasmin Osei,NG5 5DG,53.012952,-1.177498,5,express,1.8729,94.8284
2,19,D091,Sophia Thomas,NG6 8GP,53.005485,-1.196329,3,standard,2.888,97.7164
2,20,D019,Aiden Wilson,NG6 8SP,52.999878,-1.199383,1,standard,2.0265,99.7429
2,21,D161,Aisha Nwosu,NG6 9HL,53.000617,-1.190339,5,express,1.7852,101.5281
2,22,D004,Tyler Rahman,NG6 9FT,52.999647,-1.183861,2,standard,0.6075,102.1356
2,23,D273,Zara Roberts,NG6 9GP,52.997385,-1.185706,2,express,0.435,102.5706
2,24,D063,Ethan Osei,NG6 0EP,52.989426,-1.178675,5,standard,2.3045,104.8751
2,25,D177,Aiden Kowalski,NG6 0EF,52.989357,-1.176457,5,standard,0.2697,105.1448
2,26,D083,George Taylor,NG8 5DG,52.980405,-1.194962,4,standard,1.873,107.0178
2,27,D123,Yasmin Smith,NG8 5NL,52.980562,-1.204924,5,standard,0.8366,107.8544
2,28,D017,Charlotte Iqbal,NG8 6QH,52.980663,-1.228545,2,standard,2.3274,110.1818
2,29,D062,Zara Patel,NG8 3FJ,52.964456,-1.202643,2,express,3.4005,113.5823
2,30,D068,Isabella Smith,NG6 0HG,52.978268,-1.183534,4,standard,3.2632,116.8455
2,31,D196,Fatima Kaur,NG5 1GW,52.983535,-1.165307,1,express,1.6903,118.5358
2,32,D198,Priya Rahman,NG7 7DN,52.976725,-1.172319,3,standard,1.4682,120.004
2,33,D144,Mohammed Patel,NG7 7LW,52.972318,-1.165538,2,standard,1.1112,121.1152
2,34,D218,Aisha Shah,NG7 6NA,52.970737,-1.161802,2,standard,0.4089,121.5241
2,35,D092,Harry Begum,NG7 6HS,52.970248,-1.165206,3,standard,0.3346,121.8587
2,36,D006,Zara Brown,NG7 5PJ,52.96816,-1.180314,1,standard,1.3809,123.2396
2,37,D195,Mia Khan,NG7 3BS,52.958596,-1.176431,2,standard,1.5245,124.7641
2,38,D044,Zara Osei,NG7 4FN,52.959629,-1.164815,5,standard,1.214,125.9781
2,39,D113,Daniel Roberts,NG3 4PN,52.96492,-1.140266,3,standard,2.7973,128.7754
2,40,D039,Charlotte Walker,NG1 4BA,52.957094,-1.149517,5,standard,1.471,130.2464
2,41,D118,Sarah Iqbal,NG1 7AQ,52.951288,-1.149675,2,standard,1.3128,131.5592
2,42,D211,Yasmin Evans,NG7 2EW,52.948025,-1.175278,1,standard,2.304,133.8632
2,43,D085,Aaron Iqbal,NG7 2GA,52.949163,-1.182504,2,standard,1.167,135.0302
2,44,D142,Zara Williams,NG2 1PF,52.940029,-1.155446,5,standard,3.5853,138.6155
2,45,D124,Isabella Evans,NG2 9SN,52.938398,-1.134899,4,standard,2.2055,140.821
2,46,D227,Lucas Khan,NG2 5FF,52.938103,-1.132702,2,standard,0.5288,141.3498
2,47,D286,Yasmin Williams,NG2 7RD,52.931505,-1.141344,3,standard,1.4247,142.7745
2,48,D014,Priya Sharma,NG11 7AU,52.926312,-1.158197,1,express,1.495,144.2695
2,49,D059,Liam Brown,NG11 7AE,52.933116,-1.155417,2,express,1.2265,145.496
2,50,D289,Mia Kowalski,NG11 8LQ,52.901897,-1.173566,3,standard,4.8911,150.3871
2,51,D050,Lucas Brown,NG11 9HH,52.897676,-1.189835,4,standard,1.9005,152.2876
2,52,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,59.4046,211.6922
3,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
3,1,D047,Tyler Shah,NG10 5GT,52.920775,-1.298159,1,express,57.2685,57.2685
3,2,D148,Lucas Khan,NG9 8PD,52.936311,-1.270159,5,standard,3.0486,60.3171
3,3,D254,Noah Nwosu,NG10 5LQ,52.918429,-1.29372,2,standard,3.0938,63.4109
3,4,D160,Aiden Williams,NG10 4HZ,52.907749,-1.281611,4,standard,2.2174,65.6283
3,5,D165,Sophia Brown,NG10 1DA,52.892722,-1.276226,3,express,2.2396,67.8679
3,6,D071,Simran Ali,NG10 3JG,52.887725,-1.297383,5,standard,2.1561,70.024
3,7,D291,Amelia Smith,NG10 3AZ,52.883182,-1.310712,2,standard,3.3749,73.3989
3,8,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,56.2009,129.5998
4,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
4,1,D256,Aisha Nwosu,NG16 2RN,52.994652,-1.280471,1,standard,69.9633,69.9633
4,2,D013,Nadia Hussain,NG16 1HD,53.004473,-1.246391,2,standard,4.0392,74.0025
4,3,D215,Simran Clarke,NG15 6WY,53.016455,-1.22257,4,standard,4.0425,78.045
4,4,D079,Fatima Begum,NG15 7LJ,53.029731,-1.204586,1,standard,3.125,81.17
4,5,D077,Leon Khan,NG15 7NN,53.030831,-1.206504,4,standard,0.2277,81.3977
4,6,D245,Sarah Hussain,NG15 5DH,53.037954,-1.204345,3,standard,1.085,82.4827
4,7,D210,Yasmin Johnson,NG15 7FY,53.037933,-1.207836,2,express,0.5349,83.0176
4,8,D171,Sarah Begum,NG15 7AT,53.038961,-1.204282,2,express,0.3891,83.4067
4,9,D147,Daniel Ali,NG15 7BJ,53.040181,-1.202634,3,express,0.3708,83.7775
4,10,D267,Mohammed Osei,NG15 8GG,53.042529,-1.190822,1,standard,1.537,85.3145
4,11,D174,Fatima Roberts,NG15 8NA,53.078473,-1.192926,5,standard,7.6268,92.9413
4,12,D248,Aisha Taylor,NG17 9AE,53.083933,-1.247094,5,standard,5.8341,98.7754
4,13,D005,Leon Singh,NG17 8JA,53.106098,-1.266693,5,standard,4.4127,103.1881
4,14,D155,Mohammed Evans,NG17 4PJ,53.136462,-1.228179,3,express,5.2206,108.4087
4,15,D194,Aiden Begum,NG17 5LF,53.114327,-1.223436,4,standard,3.3246,111.7333
4,16,D156,Aiden Davis,NG17 4LP,53.126996,-1.246297,1,standard,2.4011,114.1344
4,17,D086,Sarah Morris,NG17 3NE,53.141489,-1.284614,1,standard,3.6651,117.7995
4,18,D203,Mia Hussain,NG17 1LU,53.118656,-1.277088,2,express,5.2739,123.0734
4,19,D230,Noah Hill,NG16 6HN,53.094515,-1.314169,1,express,6.6884,129.7618
4,20,D134,Mia Kaur,NG16 3SB,53.020119,-1.318703,1,standard,10.6266,140.3884
4,21,D136,Priya Ahmed,NG16 3PS,53.019393,-1.29136,2,standard,2.8761,143.2645
4,22,D028,Harry Kowalski,NG16 2DL,53.011964,-1.281868,5,standard,1.4073,144.6718
4,23,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,71.4953,216.1671
5,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
5,1,D120,James Rahman,LE10 3JJ,52.51898,-1.370918,5,standard,2.7131,2.7131
5,2,D061,Zara Thomas,LE9 4LY,52.549644,-1.28369,3,express,8.8321,11.5452
5,3,D262,Lucas Walker,LE9 6TR,52.534062,-1.216601,2,standard,5.3279,16.8731
5,4,D243,Noah Patel,LE8 6XT,52.562501,-1.17203,3,standard,6.1842,23.0573
5,5,D209,Ravi Thomas,LE8 4AP,52.566518,-1.170524,3,express,1.4044,24.4617
5,6,D037,Lucas Roberts,LE2 9DS,52.587317,-1.171269,4,standard,3.1567,27.6184
5,7,D272,Sarah Sharma,LE8 4PD,52.576244,-1.172923,1,standard,2.5605,30.1789
5,8,D031,Harry Johnson,LE8 6HL,52.577461,-1.177327,4,standard,0.945,31.1239
5,9,D241,George Kaur,LE19 2AJ,52.584559,-1.192397,2,express,1.6314,32.7553
5,10,D263,Chloe Sharma,LE3 2RY,52.602799,-1.177991,5,standard,2.6792,35.4345
5,11,D030,Mia Davis,LE19 1TP,52.611481,-1.190662,1,standard,2.6428,38.0773
5,12,D135,Ravi Taylor,LE5 9NQ,52.61293,-1.194904,3,standard,0.4833,38.5606
5,13,D281,Aisha Williams,LE19 4DX,52.61047,-1.220852,4,standard,3.2784,41.839
5,14,D137,Priya Smith,LE19 4EN,52.610271,-1.226128,4,express,0.4369,42.2759
5,15,D235,Simran Clarke,LE3 3PX,52.61937,-1.220857,2,standard,2.441,44.7169
5,16,D106,Chloe Thomas,LE3 3JS,52.624994,-1.212189,4,standard,1.6195,46.3364
5,17,D279,Zara Williams,LE3 6QZ,52.639093,-1.188573,3,standard,2.7892,49.1256
5,18,D096,Mia Sharma,LE3 8DD,52.648223,-1.20116,5,express,2.2223,51.3479
5,19,D190,Chloe Brown,LE6 0EB,52.663059,-1.223319,4,standard,4.1631,55.511
5,20,D232,Leon Begum,LE6 0BY,52.657812,-1.230686,3,standard,1.091,56.602
5,21,D164,Aaron Patel,LE6 0FP,52.65733,-1.233902,2,standard,0.5233,57.1253
5,22,D217,Fatima Begum,LE6 0LG,52.651663,-1.244659,2,standard,1.2918,58.4171
5,23,D138,Daniel Clarke,LE6 0XD,52.645696,-1.236544,4,standard,1.0365,59.4536
5,24,D266,Aisha Williams,LE9 9NT,52.630887,-1.339441,4,express,8.5145,67.9681
5,25,D041,Fatima Sharma,LE19 2JQ,52.568351,-1.196589,2,standard,13.7105,81.6786
5,26,D049,Emily Hill,LE19 2DW,52.574496,-1.201199,2,standard,1.2158,82.8944
5,27,D007,Amelia Osei,LE19 2GB,52.571687,-1.209999,1,standard,0.8066,83.701
5,28,D250,Liam Sharma,LE19 2GP,52.570085,-1.216476,5,standard,0.6843,84.3853
5,29,D169,Sophia Thomas,LE9 7TG,52.587533,-1.269774,1,standard,6.575,90.9603
5,30,D163,Mia Shah,LE9 7BA,52.578086,-1.308934,4,express,3.4122,94.3725
5,31,D182,Lucas Kowalski,LE9 7EP,52.576765,-1.3153,3,standard,1.0344,95.4069
5,32,D181,Amelia Davis,LE9 7ND,52.575738,-1.318002,5,express,0.2905,95.6974
5,33,D033,Oliver Thomas,LE9 8JH,52.582706,-1.358466,4,standard,4.2539,99.9513
5,34,D285,Liam Hussain,LE10 9HH,52.539777,-1.373113,4,standard,5.5378,105.4891
5,35,D193,Yasmin Davis,LE10 9TZ,52.535676,-1.376386,5,express,0.7361,106.2252
5,36,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,3.6776,109.9028
6,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
6,1,D024,Mia Thomas,B12 9PW,52.455872,-1.893362,3,standard,56.0273,56.0273
6,2,D298,Aaron Clarke,B12 9NQ,52.457216,-1.898319,1,standard,0.6684,56.6957
6,3,D103,Nadia Wilson,B1 2DS,52.477714,-1.910728,3,standard,3.5135,60.2092
6,4,D192,Mia Rahman,B2 4PY,52.478647,-1.897887,4,standard,2.095,62.3042
6,5,D035,Sophia Iqbal,B4 7FN,52.487435,-1.892933,1,standard,1.4018,63.706
6,6,D080,Aaron Smith,B20 3PY,52.50864,-1.9118,2,standard,3.6208,67.3268
6,7,D237,Ravi Thomas,B21 9AP,52.502275,-1.92454,1,standard,1.6531,68.9799
6,8,D117,Chloe Morris,B21 9BN,52.50216,-1.927796,5,standard,0.2873,69.2672
6,9,D020,Amelia Begum,B18 6AQ,52.488859,-1.907141,5,express,2.0949,71.3621
6,10,D221,Chloe Brown,B3 1TT,52.486682,-1.906203,1,standard,0.3269,71.689
6,11,D290,Priya Wilson,B3 1UD,52.487061,-1.907646,3,standard,0.0895,71.7785
6,12,D025,Zara Clarke,B3 1BA,52.483265,-1.904841,5,standard,0.7693,72.5478
6,13,D032,Ethan Rahman,B1 3LS,52.483873,-1.91263,3,standard,0.9592,73.507
6,14,D066,Aaron Ali,B1 2UH,52.483987,-1.920272,4,standard,1.3618,74.8688
6,15,D197,Sarah Shah,B18 7LQ,52.486622,-1.921313,1,express,0.9134,75.7822
6,16,D277,Liam Hussain,B16 0LT,52.481395,-1.947104,4,standard,2.3005,78.0827
6,17,D205,Lucas Begum,B17 0TJ,52.446708,-1.96102,3,express,5.0155,83.0982
6,18,D104,Tyler Clarke,B17 0BX,52.456118,-1.95539,3,standard,1.5565,84.6547
6,19,D187,Emily Brown,B17 9JN,52.465279,-1.953894,5,standard,1.6255,86.2802
6,20,D082,Fatima Brown,B15 3AZ,52.467594,-1.94556,4,standard,1.4478,87.728
6,21,D112,Chloe Hill,B15 3JB,52.465198,-1.935981,3,standard,1.0391,88.7671
6,22,D264,Lucas Begum,B15 3TT,52.466708,-1.93433,1,standard,0.2023,88.9694
6,23,D038,Harry Evans,B15 3NX,52.468066,-1.936213,2,standard,0.6468,89.6162
6,24,D202,Priya Jones,B16 8WD,52.471434,-1.930805,1,express,0.8388,90.455
6,25,D152,Aaron Shah,B16 6NR,52.473385,-1.930287,2,express,0.3297,90.7847
6,26,D065,Isabella Smith,B16 9EB,52.477865,-1.934741,3,standard,0.9505,91.7352
6,27,D052,Leon Kowalski,B1 2HT,52.476322,-1.913425,5,express,1.9925,93.7277
6,28,D261,Aaron Singh,B15 2DD,52.471501,-1.910151,5,standard,1.2594,94.9871
6,29,D219,Tyler Begum,B1 1DW,52.473112,-1.900918,1,standard,1.0793,96.0664
6,30,D258,James Jones,B5 6RG,52.47327,-1.896162,3,standard,0.8409,96.9073
6,31,D271,Lucas Walker,B5 7DQ,52.469782,-1.896583,5,express,1.0368,97.9441
6,32,D009,Amelia Shah,B12 0TS,52.468989,-1.885161,5,express,1.3089,99.253
6,33,D225,Noah Kowalski,B12 0NB,52.47333,-1.88381,4,standard,1.2029,100.4559
6,34,D100,Aaron Roberts,B12 0BA,52.47251,-1.881752,5,express,0.2036,100.6595
6,35,D040,Mohammed Iqbal,B12 0NH,52.473472,-1.882132,2,standard,0.0924,100.7519
6,36,D185,Aiden Kaur,B12 0NX,52.472952,-1.883399,4,express,0.1237,100.8756
6,37,D081,Leon Smith,B5 5SU,52.475472,-1.885748,5,standard,0.9408,101.8164
6,38,D055,Aaron Shah,B9 4EH,52.476775,-1.876573,5,express,0.8537,102.6701
6,39,D034,Mia Morris,B7 4NP,52.490879,-1.875061,3,express,1.9557,104.6258
6,40,D216,Aaron Sharma,B6 4AH,52.496335,-1.882675,2,standard,1.9671,106.5929
6,41,D150,James Khan,B6 5BP,52.499919,-1.889309,2,standard,0.9377,107.5306
6,42,D029,Amelia Thomas,B2 2RX,52.495968,-1.894209,1,standard,1.1088,108.6394
6,43,D102,Priya Evans,B2 2PL,52.495968,-1.894209,2,standard,0.0,108.6394
6,44,D109,Fatima Ali,B3 2PY,52.495968,-1.894209,2,standard,0.0,108.6394
6,45,D158,Aisha Ali,B2 2BE,52.495968,-1.894209,5,standard,0.0,108.6394
6,46,D184,Fatima Nwosu,B6 4HZ,52.49179,-1.896413,4,standard,0.9145,109.5539
6,47,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,49.4606,159.0145
7,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
7,1,D143,Ravi Brown,B90 4BB,52.396993,-1.816992,3,standard,51.1257,51.1257
7,2,D178,Leon Smith,B90 2QP,52.401847,-1.842077,3,standard,2.6033,53.729
7,3,D176,Yasmin Khan,B90 2JT,52.409541,-1.840624,3,express,1.0799,54.8089
7,4,D183,Daniel Ahmed,B14 4JT,52.415005,-1.868642,5,express,2.9013,57.7102
7,5,D054,Noah Shah,B14 4EE,52.41722,-1.864033,2,standard,0.8527,58.5629
7,6,D223,Oliver Brown,B14 7RP,52.435988,-1.896219,5,standard,4.0702,62.6331
7,7,D114,Noah Ahmed,B14 7QE,52.430748,-1.897202,1,standard,0.8623,63.4954
7,8,D088,Daniel Taylor,B13 8LN,52.444491,-1.893949,1,standard,1.832,65.3274
7,9,D153,Harry Begum,B13 9YX,52.441863,-1.872726,4,standard,2.6168,67.9442
7,10,D151,Aaron Hussain,B11 4AR,52.449196,-1.861994,3,standard,1.5071,69.4513
7,11,D125,Priya Patel,B11 3AP,52.447832,-1.857039,3,express,0.4935,69.9448
7,12,D251,Mohammed Iqbal,B11 3BY,52.448057,-1.84927,5,standard,0.5327,70.4775
