van,stop_order,delivery_id,customer_name,postcode,latitude,longitude,demand,priority,dist_from_prev_km,route_km_so_far
5,16,D135,Ravi Taylor,LE5 9NQ,52.61293,-1.194904,3,standard,0.3286,28.9697
5,17,D281,Aisha Williams,LE19 4DX,52.61047,-1.220852,4,standard,1.7732,30.7429
5,18,D137,Priya Smith,LE19 4EN,52.610271,-1.226128,4,express,0.3569,31.0999
5,19,D235,Simran Clarke,LE3 3PX,52.61937,-1.220857,2,standard,1.0725,32.1724
5,20,D106,Chloe Thomas,LE3 3JS,52.624994,-1.212189,4,standard,0.8564,33.0288
5,21,D279,Zara Williams,LE3 6QZ,52.639093,-1.188573,3,standard,2.2356,35.2644
5,22,D096,Mia Sharma,LE3 8DD,52.648223,-1.20116,5,express,1.3236,36.588
5,23,D190,Chloe Brown,LE6 0EB,52.663059,-1.223319,4,standard,2.2261,38.8141
5,24,D232,Leon Begum,LE6 0BY,52.657812,-1.230686,3,standard,0.7663,39.5804
5,25,D164,Aaron Patel,LE6 0FP,52.65733,-1.233902,2,standard,0.2234,39.8038
5,26,D217,Fatima Begum,LE6 0LG,52.651663,-1.244659,2,standard,0.961,40.7649
5,27,D138,Daniel Clarke,LE6 0XD,52.645696,-1.236544,4,standard,0.8602,41.6251
5,28,D266,Aisha Williams,LE9 9NT,52.630887,-1.339441,4,express,7.1359,48.7609
5,29,D169,Sophia Thomas,LE9 7TG,52.587533,-1.269774,1,standard,6.7356,55.4965
5,30,D163,Mia Shah,LE9 7BA,52.578086,-1.308934,4,express,2.8467,58.3432
5,31,D182,Lucas Kowalski,LE9 7EP,52.576765,-1.3153,3,standard,0.4546,58.7978
5,32,D181,Amelia Davis,LE9 7ND,52.575738,-1.318002,5,express,0.2154,59.0131
5,33,D033,Oliver Thomas,LE9 8JH,52.582706,-1.358466,4,standard,2.8418,61.8549
5,34,D285,Liam Hussain,LE10 9HH,52.539777,-1.373113,4,standard,4.8751,66.73
5,35,D193,Yasmin Davis,LE10 9TZ,52.535676,-1.376386,5,express,0.5069,67.2369
5,36,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,1.3457,68.5827
6,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
6,1,D055,Aaron Shah,B9 4EH,52.476775,-1.876573,5,express,33.3847,33.3847
6,2,D081,Leon Smith,B5 5SU,52.475472,-1.885748,5,standard,0.6381,34.0228
6,3,D225,Noah Kowalski,B12 0NB,52.47333,-1.88381,4,standard,0.272,34.2948
6,4,D185,Aiden Kaur,B12 0NX,52.472952,-1.883399,4,express,0.0504,34.3452
6,5,D040,Mohammed Iqbal,B12 0NH,52.473472,-1.882132,2,standard,0.1035,34.4487
6,6,D100,Aaron Roberts,B12 0BA,52.47251,-1.881752,5,express,0.11,34.5587
6,7,D009,Amelia Shah,B12 0TS,52.468989,-1.885161,5,express,0.4545,35.0132
6,8,D024,Mia Thomas,B12 9PW,52.455872,-1.893362,3,standard,1.5608,36.574
6,9,D298,Aaron Clarke,B12 9NQ,52.457216,-1.898319,1,standard,0.3676,36.9416
6,10,D271,Lucas Walker,B5 7DQ,52.469782,-1.896583,5,express,1.4022,38.3439
6,11,D258,James Jones,B5 6RG,52.47327,-1.896162,3,standard,0.3889,38.7328
6,12,D219,Tyler Begum,B1 1DW,52.473112,-1.900918,1,standard,0.3226,39.0554
6,13,D192,Mia Rahman,B2 4PY,52.478647,-1.897887,4,standard,0.6488,39.7042
6,14,D025,Zara Clarke,B3 1BA,52.483265,-1.904841,5,standard,0.6967,40.4009
6,15,D221,Chloe Brown,B3 1TT,52.486682,-1.906203,1,standard,0.391,40.7919
6,16,D020,Amelia Begum,B18 6AQ,52.488859,-1.907141,5,express,0.2503,41.0422
6,17,D290,Priya Wilson,B3 1UD,52.487061,-1.907646,3,standard,0.2028,41.245
6,18,D032,Ethan Rahman,B1 3LS,52.483873,-1.91263,3,standard,0.4894,41.7344
6,19,D103,Nadia Wilson,B1 2DS,52.477714,-1.910728,3,standard,0.6969,42.4313
6,20,D052,Leon Kowalski,B1 2HT,52.476322,-1.913425,5,express,0.2394,42.6707
6,21,D261,Aaron Singh,B15 2DD,52.471501,-1.910151,5,standard,0.5801,43.2508
6,22,D152,Aaron Shah,B16 6NR,52.473385,-1.930287,2,express,1.3799,44.6307
6,23,D202,Priya Jones,B16 8WD,52.471434,-1.930805,1,express,0.2198,44.8505
6,24,D038,Harry Evans,B15 3NX,52.468066,-1.936213,2,standard,0.5239,45.3744
6,25,D264,Lucas Begum,B15 3TT,52.466708,-1.93433,1,standard,0.1977,45.572
6,26,D112,Chloe Hill,B15 3JB,52.465198,-1.935981,3,standard,0.2017,45.7738
6,27,D205,Lucas Begum,B17 0TJ,52.446708,-1.96102,3,express,2.6656,48.4394
6,28,D104,Tyler Clarke,B17 0BX,52.456118,-1.95539,3,standard,1.1137,49.5531
6,29,D187,Emily Brown,B17 9JN,52.465279,-1.953894,5,standard,1.0237,50.5768
6,30,D082,Fatima Brown,B15 3AZ,52.467594,-1.94556,4,standard,0.6205,51.1973
6,31,D277,Liam Hussain,B16 0LT,52.481395,-1.947104,4,standard,1.5382,52.7355
6,32,D065,Isabella Smith,B16 9EB,52.477865,-1.934741,3,standard,0.9247,53.6602
6,33,D066,Aaron Ali,B1 2UH,52.483987,-1.920272,4,standard,1.1931,54.8533
6,34,D197,Sarah Shah,B18 7LQ,52.486622,-1.921313,1,express,0.3014,55.1546
6,35,D117,Chloe Morris,B21 9BN,52.50216,-1.927796,5,standard,1.7826,56.9373
6,36,D237,Ravi Thomas,B21 9AP,52.502275,-1.92454,1,standard,0.2208,57.158
6,37,D080,Aaron Smith,B20 3PY,52.50864,-1.9118,2,standard,1.1155,58.2736
6,38,D150,James Khan,B6 5BP,52.499919,-1.889309,2,standard,1.8049,60.0785
6,39,D109,Fatima Ali,B3 2PY,52.495968,-1.894209,2,standard,0.5505,60.629
6,40,D102,Priya Evans,B2 2PL,52.495968,-1.894209,2,standard,0.0,60.629
6,41,D029,Amelia Thomas,B2 2RX,52.495968,-1.894209,1,standard,0.0,60.629
6,42,D158,Aisha Ali,B2 2BE,52.495968,-1.894209,5,standard,0.0,60.629
6,43,D184,Fatima Nwosu,B6 4HZ,52.49179,-1.896413,4,standard,0.4879,61.1169
6,44,D035,Sophia Iqbal,B4 7FN,52.487435,-1.892933,1,standard,0.5385,61.6555
6,45,D216,Aaron Sharma,B6 4AH,52.496335,-1.882675,2,standard,1.209,62.8645
6,46,D034,Mia Morris,B7 4NP,52.490879,-1.875061,3,express,0.7961,63.6606
6,47,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,33.0515,96.712
7,0,DEPOT,DPD Hinckley Depot,LE10 3BQ,52.527037,-1.390319,0,depot,0.0,0.0
7,1,D057,Mohammed Rahman,B10 0LL,52.468427,-1.855619,3,standard,32.1654,32.1654
7,2,D018,James Hussain,B11 3NJ,52.449001,-1.842616,2,express,2.3328,34.4982
7,3,D251,Mohammed Iqbal,B11 3BY,52.448057,-1.84927,5,standard,0.463,34.9612
7,4,D125,Priya Patel,B11 3AP,52.447832,-1.857039,3,express,0.5271,35.4884
7,5,D151,Aaron Hussain,B11 4AR,52.449196,-1.861994,3,standard,0.3685,35.8568
7,6,D153,Harry Begum,B13 9YX,52.441863,-1.872726,4,standard,1.0927,36.9495
7,7,D199,Emily Davis,B12 8UY,52.458643,-1.877388,1,standard,1.8924,38.8419
7,8,D146,Lucas Williams,B12 8TG,52.458981,-1.882288,4,standard,0.3341,39.176
7,9,D088,Daniel Taylor,B13 8LN,52.444491,-1.893949,1,standard,1.7946,40.9706
7,10,D223,Oliver Brown,B14 7RP,52.435988,-1.896219,5,standard,0.9579,41.9285
7,11,D114,Noah Ahmed,B14 7QE,52.430748,-1.897202,1,standard,0.5865,42.515
7,12,D183,Daniel Ahmed,B14 4JT,52.415005,-1.868642,5,express,2.6106,45.1255
7,13,D054,Noah Shah,B14 4EE,52.41722,-1.864033,2,standard,0.398,45.5235
